F1,nobail_no,F3,F4,prefix,F5
84698,1001034785,6,4,100,5
84699,1001034786,6,4,100,5
84700,1001034787,6,4,100,5
84701,1001034788,6,4,100,5
84702,1001034789,6,4,100,5
84703,1001034790,6,4,100,5
84704,1001034791,6,4,100,5
84705,1001034792,6,4,100,5
84706,1001034793,6,4,100,5
84707,1001034794,6,4,100,5
84708,1001034795,6,4,100,5
84709,1001034796,6,4,100,5
84710,1001034797,6,4,100,5
84711,1001034798,6,4,100,5
84712,1001034799,6,4,100,5
84713,1001034800,6,4,100,5
84714,1001034801,6,4,100,5
84715,1001034802,6,4,100,5
84716,1001034803,6,4,100,5
84717,1001034804,6,4,100,5
84718,1001034805,6,4,100,5
84719,1001034806,6,4,100,5
84720,1001034807,6,4,100,5
84721,1001034808,6,4,100,5
84722,1001034809,6,4,100,5
84723,1001034810,6,4,100,5
84724,1001034811,6,4,100,5
84725,1001034812,6,4,100,5
84726,1001034813,6,4,100,5
84727,1001034814,6,4,100,5
84728,1001034815,6,4,100,5
84729,1001034816,6,4,100,5
84730,1001034817,6,4,100,5
84731,1001034818,6,4,100,5
84732,1001034819,6,4,100,5
84733,1001034820,6,4,100,5
84734,1001034821,6,4,100,5
84735,1001034822,6,4,100,5
84736,1001034823,6,4,100,5
84737,1001034824,6,4,100,5
84738,1001034825,6,4,100,5
84739,1001034826,6,4,100,5
84740,1001034827,6,4,100,5
84741,1001034828,6,4,100,5
84742,1001034829,6,4,100,5
84743,1001034830,6,4,100,5
84744,1001034831,6,4,100,5
84745,1001034832,6,4,100,5
84746,1001034833,6,4,100,5
84747,1001034834,6,4,100,5
84748,1001034835,6,4,100,5
84749,1001034836,6,4,100,5
84750,1001034837,6,4,100,5
84751,1001034838,6,4,100,5
84752,1001034839,6,4,100,5
84753,1001034840,6,4,100,5
84754,1001034841,6,4,100,5
84755,1001034842,6,4,100,5
84756,1001034843,6,4,100,5
84757,1001034844,6,4,100,5
84758,1001034845,6,4,100,5
84759,1001034846,6,4,100,5
84760,1001034847,6,4,100,5
84761,1001034848,6,4,100,5
84762,1001034849,6,4,100,5
84763,1001034850,6,4,100,5
84764,1001034851,6,4,100,5
84765,1001034852,6,4,100,5
84766,1001034853,6,4,100,5
84767,1001034854,6,4,100,5
84768,1001034855,6,4,100,5
84769,1001034856,6,4,100,5
84770,1001034857,6,4,100,5
84771,1001034858,6,4,100,5
84772,1001034859,6,4,100,5
84773,1001034860,6,4,100,5
84774,1001034861,6,4,100,5
84775,1001034862,6,4,100,5
84776,1001034863,6,4,100,5
84777,1001034864,6,4,100,5
84778,1001034865,6,4,100,5
84779,1001034866,6,4,100,5
84780,1001034867,6,4,100,5
84781,1001034868,6,4,100,5
84782,1001034869,6,4,100,5
84783,1001034870,6,4,100,5
84784,1001034871,6,4,100,5
84785,1001034872,6,4,100,5
84786,1001034873,6,4,100,5
84787,1001034874,6,4,100,5
84788,1001034875,6,4,100,5
84789,1001034876,6,4,100,5
84790,1001034877,6,4,100,5
84791,1001034878,6,4,100,5
84792,1001034879,6,4,100,5
84793,1001034880,6,4,100,5
84794,1001034881,6,4,100,5
84795,1001034882,6,4,100,5
84796,1001034883,6,4,100,5
84797,1001034884,6,4,100,5
84798,1001034885,6,4,100,5
84799,1001034886,6,4,100,5
84800,1001034887,6,4,100,5
84801,1001034888,6,4,100,5
84802,1001034889,6,4,100,5
84803,1001034890,6,4,100,5
84804,1001034891,6,4,100,5
84805,1001034892,6,4,100,5
84806,1001034893,6,4,100,5
84807,1001034894,6,4,100,5
84808,1001034895,6,4,100,5
84809,1001034896,6,4,100,5
84810,1001034897,6,4,100,5
84811,1001034898,6,4,100,5
84812,1001034899,6,4,100,5
84813,1001034900,6,4,100,5
84814,1001034901,6,4,100,5
84815,1001034902,6,4,100,5
84816,1001034903,6,4,100,5
84817,1001034904,6,4,100,5
84818,1001034905,6,4,100,5
84819,1001034906,6,4,100,5
84820,1001034907,6,4,100,5
84821,1001034908,6,4,100,5
84822,1001034909,6,4,100,5
84823,1001034910,6,4,100,5
84824,1001034911,6,4,100,5
84825,1001034912,6,4,100,5
84826,1001034913,6,4,100,5
84827,1001034914,6,4,100,5
84828,1001034915,6,4,100,5
84829,1001034916,6,4,100,5
84830,1001034917,6,4,100,5
84831,1001034918,6,4,100,5
84832,1001034919,6,4,100,5
84833,1001034920,6,4,100,5
84834,1001034921,6,4,100,5
84835,1001034922,6,4,100,5
84836,1001034923,6,4,100,5
84837,1001034924,6,4,100,5
84838,1001034925,6,4,100,5
84839,1001034926,6,4,100,5
84840,1001034927,6,4,100,5
84841,1001034928,6,4,100,5
84842,1001034929,6,4,100,5
84843,1001034930,6,4,100,5
84844,1001034931,6,4,100,5
84845,1001034932,6,4,100,5
84846,1001034933,6,4,100,5
84847,1001034934,6,4,100,5
84848,1001034935,6,4,100,5
84849,1001034936,6,4,100,5
84850,1001034937,6,4,100,5
84851,1001034938,6,4,100,5
84852,1001034939,6,4,100,5
84853,1001034940,6,4,100,5
84854,1001034941,6,4,100,5
84855,1001034942,6,4,100,5
84856,1001034943,6,4,100,5
84857,1001034944,6,4,100,5
84858,1001034945,6,4,100,5
84859,1001034946,6,4,100,5
84860,1001034947,6,4,100,5
84861,1001034948,6,4,100,5
84862,1001034949,6,4,100,5
84863,1001034950,6,4,100,5
84864,1001034951,6,4,100,5
84865,1001034952,6,4,100,5
84866,1001034953,6,4,100,5
84867,1001034954,6,4,100,5
84868,1001034955,6,4,100,5
84869,1001034956,6,4,100,5
84870,1001034957,6,4,100,5
84871,1001034958,6,4,100,5
84872,1001034959,6,4,100,5
84873,1001034960,6,4,100,5
84874,1001034961,6,4,100,5
84875,1001034962,6,4,100,5
84876,1001034963,6,4,100,5
84877,1001034964,6,4,100,5
84878,1001034965,6,4,100,5
84879,1001034966,6,4,100,5
84880,1001034967,6,4,100,5
84881,1001034968,6,4,100,5
84882,1001034969,6,4,100,5
84883,1001034970,6,4,100,5
84884,1001034971,6,4,100,5
84885,1001034972,6,4,100,5
84886,1001034973,6,4,100,5
84887,1001034974,6,4,100,5
84888,1001034975,6,4,100,5
84889,1001034976,6,4,100,5
84890,1001034977,6,4,100,5
84891,1001034978,6,4,100,5
84892,1001034979,6,4,100,5
84893,1001034980,6,4,100,5
84894,1001034981,6,4,100,5
84895,1001034982,6,4,100,5
84896,1001034983,6,4,100,5
84897,1001034984,6,4,100,5
84898,1001034985,6,4,100,5
84899,1001034986,6,4,100,5
84900,1001034987,6,4,100,5
84901,1001034988,6,4,100,5
84902,1001034989,6,4,100,5
84903,1001034990,6,4,100,5
84904,1001034991,6,4,100,5
84905,1001034992,6,4,100,5
84906,1001034993,6,4,100,5
84907,1001034994,6,4,100,5
84908,1001034995,6,4,100,5
84909,1001034996,6,4,100,5
84910,1001034997,6,4,100,5
84911,1001034998,6,4,100,5
84912,1001034999,6,4,100,5
84913,1001035000,6,4,100,5
84914,1001035001,6,4,100,5
84915,1001035002,6,4,100,5
84916,1001035003,6,4,100,5
84917,1001035004,6,4,100,5
84918,1001035005,6,4,100,5
84919,1001035006,6,4,100,5
84920,1001035007,6,4,100,5
84921,1001035008,6,4,100,5
84922,1001035009,6,4,100,5
84923,1001035010,6,4,100,5
84924,1001035011,6,4,100,5
84925,1001035012,6,4,100,5
84926,1001035013,6,4,100,5
84927,1001035014,6,4,100,5
84928,1001035015,6,4,100,5
84929,1001035016,6,4,100,5
84930,1001035017,6,4,100,5
84931,1001035018,6,4,100,5
84932,1001035019,6,4,100,5
84933,1001035020,6,4,100,5
84934,1001035021,6,4,100,5
84935,1001035022,6,4,100,5
84936,1001035023,6,4,100,5
84937,1001035024,6,4,100,5
84938,1001035025,6,4,100,5
84939,1001035026,6,4,100,5
84940,1001035027,6,4,100,5
84941,1001035028,6,4,100,5
84942,1001035029,6,4,100,5
84943,1001035030,6,4,100,5
84944,1001035031,6,4,100,5
84945,1001035032,6,4,100,5
84946,1001035033,6,4,100,5
84947,1001035034,6,4,100,5
84948,1001035035,6,4,100,5
84949,1001035036,6,4,100,5
84950,1001035037,6,4,100,5
84951,1001035038,6,4,100,5
84952,1001035039,6,4,100,5
84953,1001035040,6,4,100,5
84954,1001035041,6,4,100,5
84955,1001035042,6,4,100,5
84956,1001035043,6,4,100,5
84957,1001035044,6,4,100,5
84958,1001035045,6,4,100,5
84959,1001035046,6,4,100,5
84960,1001035047,6,4,100,5
84961,1001035048,6,4,100,5
84962,1001035049,6,4,100,5
84963,1001035050,6,4,100,5
84964,1001035051,6,4,100,5
84965,1001035052,6,4,100,5
84966,1001035053,6,4,100,5
84967,1001035054,6,4,100,5
84968,1001035055,6,4,100,5
84969,1001035056,6,4,100,5
84970,1001035057,6,4,100,5
84971,1001035058,6,4,100,5
84972,1001035059,6,4,100,5
84973,1001035060,6,4,100,5
84974,1001035061,6,4,100,5
84975,1001035062,6,4,100,5
84976,1001035063,6,4,100,5
84977,1001035064,6,4,100,5
84978,1001035065,6,4,100,5
84979,1001035066,6,4,100,5
84980,1001035067,6,4,100,5
84981,1001035068,6,4,100,5
84982,1001035069,6,4,100,5
84983,1001035070,6,4,100,5
84984,1001035071,6,4,100,5
84985,1001035072,6,4,100,5
84986,1001035073,6,4,100,5
84987,1001035074,6,4,100,5
84988,1001035075,6,4,100,5
84989,1001035076,6,4,100,5
84990,1001035077,6,4,100,5
84991,1001035078,6,4,100,5
84992,1001035079,6,4,100,5
84993,1001035080,6,4,100,5
84994,1001035081,6,4,100,5
84995,1001035082,6,4,100,5
84996,1001035083,6,4,100,5
84997,1001035084,6,4,100,5
84998,1001035085,6,4,100,5
84999,1001035086,6,4,100,5
85000,1001035087,6,4,100,5
85001,1001035088,6,4,100,5
85002,1001035089,6,4,100,5
85003,1001035090,6,4,100,5
85004,1001035091,6,4,100,5
85005,1001035092,6,4,100,5
85006,1001035093,6,4,100,5
85007,1001035094,6,4,100,5
85008,1001035095,6,4,100,5
85009,1001035096,6,4,100,5
85010,1001035097,6,4,100,5
85011,1001035098,6,4,100,5
85012,1001035099,6,4,100,5
85013,1001035100,6,4,100,5
85014,1001035101,6,4,100,5
85015,1001035102,6,4,100,5
85016,1001035103,6,4,100,5
85017,1001035104,6,4,100,5
85018,1001035105,6,4,100,5
85019,1001035106,6,4,100,5
85020,1001035107,6,4,100,5
85021,1001035108,6,4,100,5
85022,1001035109,6,4,100,5
85023,1001035110,6,4,100,5
85024,1001035111,6,4,100,5
85025,1001035112,6,4,100,5
85026,1001035113,6,4,100,5
85027,1001035114,6,4,100,5
85028,1001035115,6,4,100,5
85029,1001035116,6,4,100,5
85030,1001035117,6,4,100,5
85031,1001035118,6,4,100,5
85032,1001035119,6,4,100,5
85033,1001035120,6,4,100,5
85034,1001035121,6,4,100,5
85035,1001035122,6,4,100,5
85036,1001035123,6,4,100,5
85037,1001035124,6,4,100,5
85038,1001035125,6,4,100,5
85039,1001035126,6,4,100,5
85040,1001035127,6,4,100,5
85041,1001035128,6,4,100,5
85042,1001035129,6,4,100,5
85043,1001035130,6,4,100,5
85044,1001035131,6,4,100,5
85045,1001035132,6,4,100,5
85046,1001035133,6,4,100,5
85047,1001035134,6,4,100,5
85048,1001035135,6,4,100,5
85049,1001035136,6,4,100,5
85050,1001035137,6,4,100,5
85051,1001035138,6,4,100,5
85052,1001035139,6,4,100,5
85053,1001035140,6,4,100,5
85054,1001035141,6,4,100,5
85055,1001035142,6,4,100,5
85056,1001035143,6,4,100,5
85057,1001035144,6,4,100,5
85058,1001035145,6,4,100,5
85059,1001035146,6,4,100,5
85060,1001035147,6,4,100,5
85061,1001035148,6,4,100,5
85062,1001035149,6,4,100,5
85063,1001035150,6,4,100,5
85064,1001035151,6,4,100,5
85065,1001035152,6,4,100,5
85066,1001035153,6,4,100,5
85067,1001035154,6,4,100,5
85068,1001035155,6,4,100,5
85069,1001035156,6,4,100,5
85070,1001035157,6,4,100,5
85071,1001035158,6,4,100,5
85072,1001035159,6,4,100,5
85073,1001035160,6,4,100,5
85074,1001035161,6,4,100,5
85075,1001035162,6,4,100,5
85076,1001035163,6,4,100,5
85077,1001035164,6,4,100,5
85078,1001035165,6,4,100,5
85079,1001035166,6,4,100,5
85080,1001035167,6,4,100,5
85081,1001035168,6,4,100,5
85082,1001035169,6,4,100,5
85083,1001035170,6,4,100,5
85084,1001035171,6,4,100,5
85085,1001035172,6,4,100,5
85086,1001035173,6,4,100,5
85087,1001035174,6,4,100,5
85088,1001035175,6,4,100,5
85089,1001035176,6,4,100,5
85090,1001035177,6,4,100,5
85091,1001035178,6,4,100,5
85092,1001035179,6,4,100,5
85093,1001035180,6,4,100,5
85094,1001035181,6,4,100,5
85095,1001035182,6,4,100,5
85096,1001035183,6,4,100,5
85097,1001035184,6,4,100,5
85098,1001035185,6,4,100,5
85099,1001035186,6,4,100,5
85100,1001035187,6,4,100,5
85101,1001035188,6,4,100,5
85102,1001035189,6,4,100,5
85103,1001035190,6,4,100,5
85104,1001035191,6,4,100,5
85105,1001035192,6,4,100,5
85106,1001035193,6,4,100,5
85107,1001035194,6,4,100,5
85108,1001035195,6,4,100,5
85109,1001035196,6,4,100,5
85110,1001035197,6,4,100,5
85111,1001035198,6,4,100,5
85112,1001035199,6,4,100,5
85113,1001035200,6,4,100,5
85114,1001035201,6,4,100,5
85115,1001035202,6,4,100,5
85116,1001035203,6,4,100,5
85117,1001035204,6,4,100,5
85118,1001035205,6,4,100,5
85119,1001035206,6,4,100,5
85120,1001035207,6,4,100,5
85121,1001035208,6,4,100,5
85122,1001035209,6,4,100,5
85123,1001035210,6,4,100,5
85124,1001035211,6,4,100,5
85125,1001035212,6,4,100,5
85126,1001035213,6,4,100,5
85127,1001035214,6,4,100,5
85128,1001035215,6,4,100,5
85129,1001035216,6,4,100,5
85130,1001035217,6,4,100,5
85131,1001035218,6,4,100,5
85132,1001035219,6,4,100,5
85133,1001035220,6,4,100,5
85134,1001035221,6,4,100,5
85135,1001035222,6,4,100,5
85136,1001035223,6,4,100,5
85137,1001035224,6,4,100,5
85138,1001035225,6,4,100,5
85139,1001035226,6,4,100,5
85140,1001035227,6,4,100,5
85141,1001035228,6,4,100,5
85142,1001035229,6,4,100,5
85143,1001035230,6,4,100,5
85144,1001035231,6,4,100,5
85145,1001035232,6,4,100,5
85146,1001035233,6,4,100,5
85147,1001035234,6,4,100,5
85148,1001035235,6,4,100,5
85149,1001035236,6,4,100,5
85150,1001035237,6,4,100,5
85151,1001035238,6,4,100,5
85152,1001035239,6,4,100,5
85153,1001035240,6,4,100,5
85154,1001035241,6,4,100,5
85155,1001035242,6,4,100,5
85156,1001035243,6,4,100,5
85157,1001035244,6,4,100,5
85158,1001035245,6,4,100,5
85159,1001035246,6,4,100,5
85160,1001035247,6,4,100,5
85161,1001035248,6,4,100,5
85162,1001035249,6,4,100,5
85163,1001035250,6,4,100,5
85164,1001035251,6,4,100,5
85165,1001035252,6,4,100,5
85166,1001035253,6,4,100,5
85167,1001035254,6,4,100,5
85168,1001035255,6,4,100,5
85169,1001035256,6,4,100,5
85170,1001035257,6,4,100,5
85171,1001035258,6,4,100,5
85172,1001035259,6,4,100,5
85173,1001035260,6,4,100,5
85174,1001035261,6,4,100,5
85175,1001035262,6,4,100,5
85176,1001035263,6,4,100,5
85177,1001035264,6,4,100,5
85178,1001035265,6,4,100,5
85179,1001035266,6,4,100,5
85180,1001035267,6,4,100,5
85181,1001035268,6,4,100,5
85182,1001035269,6,4,100,5
85183,1001035270,6,4,100,5
85184,1001035271,6,4,100,5
85185,1001035272,6,4,100,5
85186,1001035273,6,4,100,5
85187,1001035274,6,4,100,5
85188,1001035275,6,4,100,5
85189,1001035276,6,4,100,5
85190,1001035277,6,4,100,5
85191,1001035278,6,4,100,5
85192,1001035279,6,4,100,5
85193,1001035280,6,4,100,5
85194,1001035281,6,4,100,5
85195,1001035282,6,4,100,5
85196,1001035283,6,4,100,5
85197,1001035284,6,4,100,5
85198,1001035285,6,4,100,5
85199,1001035286,6,4,100,5
85200,1001035287,6,4,100,5
85201,1001035288,6,4,100,5
85202,1001035289,6,4,100,5
85203,1001035290,6,4,100,5
85204,1001035291,6,4,100,5
85205,1001035292,6,4,100,5
85206,1001035293,6,4,100,5
85207,1001035294,6,4,100,5
85208,1001035295,6,4,100,5
85209,1001035296,6,4,100,5
85210,1001035297,6,4,100,5
85211,1001035298,6,4,100,5
85212,1001035299,6,4,100,5
85213,1001035300,6,4,100,5
85214,1001035301,6,4,100,5
85215,1001035302,6,4,100,5
85216,1001035303,6,4,100,5
85217,1001035304,6,4,100,5
85218,1001035305,6,4,100,5
85219,1001035306,6,4,100,5
85220,1001035307,6,4,100,5
85221,1001035308,6,4,100,5
85222,1001035309,6,4,100,5
85223,1001035310,6,4,100,5
85224,1001035311,6,4,100,5
85225,1001035312,6,4,100,5
85226,1001035313,6,4,100,5
85227,1001035314,6,4,100,5
85228,1001035315,6,4,100,5
85229,1001035316,6,4,100,5
85230,1001035317,6,4,100,5
85231,1001035318,6,4,100,5
85232,1001035319,6,4,100,5
85233,1001035320,6,4,100,5
85234,1001035321,6,4,100,5
85235,1001035322,6,4,100,5
85236,1001035323,6,4,100,5
85237,1001035324,6,4,100,5
85238,1001035325,6,4,100,5
85239,1001035326,6,4,100,5
85240,1001035327,6,4,100,5
85241,1001035328,6,4,100,5
85242,1001035329,6,4,100,5
85243,1001035330,6,4,100,5
85244,1001035331,6,4,100,5
85245,1001035332,6,4,100,5
85246,1001035333,6,4,100,5
85247,1001035334,6,4,100,5
85248,1001035335,6,4,100,5
85249,1001035336,6,4,100,5
85250,1001035337,6,4,100,5
85251,1001035338,6,4,100,5
85252,1001035339,6,4,100,5
85253,1001035340,6,4,100,5
85254,1001035341,6,4,100,5
85255,1001035342,6,4,100,5
85256,1001035343,6,4,100,5
85257,1001035344,6,4,100,5
85258,1001035345,6,4,100,5
85259,1001035346,6,4,100,5
85260,1001035347,6,4,100,5
85261,1001035348,6,4,100,5
85262,1001035349,6,4,100,5
85263,1001035350,6,4,100,5
85264,1001035351,6,4,100,5
85265,1001035352,6,4,100,5
85266,1001035353,6,4,100,5
85267,1001035354,6,4,100,5
85268,1001035355,6,4,100,5
85269,1001035356,6,4,100,5
85270,1001035357,6,4,100,5
85271,1001035358,6,4,100,5
85272,1001035359,6,4,100,5
85273,1001035360,6,4,100,5
85274,1001035361,6,4,100,5
85275,1001035362,6,4,100,5
85276,1001035363,6,4,100,5
85277,1001035364,6,4,100,5
85278,1001035365,6,4,100,5
85279,1001035366,6,4,100,5
85280,1001035367,6,4,100,5
85281,1001035368,6,4,100,5
85282,1001035369,6,4,100,5
85283,1001035370,6,4,100,5
85284,1001035371,6,4,100,5
85285,1001035372,6,4,100,5
85286,1001035373,6,4,100,5
85287,1001035374,6,4,100,5
85288,1001035375,6,4,100,5
85289,1001035376,6,4,100,5
85290,1001035377,6,4,100,5
85291,1001035378,6,4,100,5
85292,1001035379,6,4,100,5
85293,1001035380,6,4,100,5
85294,1001035381,6,4,100,5
85295,1001035382,6,4,100,5
85296,1001035383,6,4,100,5
85297,1001035384,6,4,100,5
85298,1001035385,6,4,100,5
85299,1001035386,6,4,100,5
85300,1001035387,6,4,100,5
85301,1001035388,6,4,100,5
85302,1001035389,6,4,100,5
85303,1001035390,6,4,100,5
85304,1001035391,6,4,100,5
85305,1001035392,6,4,100,5
85306,1001035393,6,4,100,5
85307,1001035394,6,4,100,5
85308,1001035395,6,4,100,5
85309,1001035396,6,4,100,5
85310,1001035397,6,4,100,5
85311,1001035398,6,4,100,5
85312,1001035399,6,4,100,5
85313,1001035400,6,4,100,5
85314,1001035401,6,4,100,5
85315,1001035402,6,4,100,5
85316,1001035403,6,4,100,5
85317,1001035404,6,4,100,5
85318,1001035405,6,4,100,5
85319,1001035406,6,4,100,5
85320,1001035407,6,4,100,5
85321,1001035408,6,4,100,5
85322,1001035409,6,4,100,5
85323,1001035410,6,4,100,5
85324,1001035411,6,4,100,5
85325,1001035412,6,4,100,5
85326,1001035413,6,4,100,5
85327,1001035414,6,4,100,5
85328,1001035415,6,4,100,5
85329,1001035416,6,4,100,5
85330,1001035417,6,4,100,5
85331,1001035418,6,4,100,5
85332,1001035419,6,4,100,5
85333,1001035420,6,4,100,5
85334,1001035421,6,4,100,5
85335,1001035422,6,4,100,5
85336,1001035423,6,4,100,5
85337,1001035424,6,4,100,5
85338,1001035425,6,4,100,5
85339,1001035426,6,4,100,5
85340,1001035427,6,4,100,5
85341,1001035428,6,4,100,5
85342,1001035429,6,4,100,5
85343,1001035430,6,4,100,5
85344,1001035431,6,4,100,5
85345,1001035432,6,4,100,5
85346,1001035433,6,4,100,5
85347,1001035434,6,4,100,5
85348,1001035435,6,4,100,5
85349,1001035436,6,4,100,5
85350,1001035437,6,4,100,5
85351,1001035438,6,4,100,5
85352,1001035439,6,4,100,5
85353,1001035440,6,4,100,5
85354,1001035441,6,4,100,5
85355,1001035442,6,4,100,5
85356,1001035443,6,4,100,5
85357,1001035444,6,4,100,5
85358,1001035445,6,4,100,5
85359,1001035446,6,4,100,5
85360,1001035447,6,4,100,5
85361,1001035448,6,4,100,5
85362,1001035449,6,4,100,5
85363,1001035450,6,4,100,5
85364,1001035451,6,4,100,5
85365,1001035452,6,4,100,5
85366,1001035453,6,4,100,5
85367,1001035454,6,4,100,5
85368,1001035455,6,4,100,5
85369,1001035456,6,4,100,5
85370,1001035457,6,4,100,5
85371,1001035458,6,4,100,5
85372,1001035459,6,4,100,5
85373,1001035460,6,4,100,5
85374,1001035461,6,4,100,5
85375,1001035462,6,4,100,5
85376,1001035463,6,4,100,5
85377,1001035464,6,4,100,5
85378,1001035465,6,4,100,5
85379,1001035466,6,4,100,5
85380,1001035467,6,4,100,5
85381,1001035468,6,4,100,5
85382,1001035469,6,4,100,5
85383,1001035470,6,4,100,5
85384,1001035471,6,4,100,5
85385,1001035472,6,4,100,5
85386,1001035473,6,4,100,5
85387,1001035474,6,4,100,5
85388,1001035475,6,4,100,5
85389,1001035476,6,4,100,5
85390,1001035477,6,4,100,5
85391,1001035478,6,4,100,5
85392,1001035479,6,4,100,5
85393,1001035480,6,4,100,5
85394,1001035481,6,4,100,5
85395,1001035482,6,4,100,5
85396,1001035483,6,4,100,5
85397,1001035484,6,4,100,5
85398,1001035485,6,4,100,5
85399,1001035486,6,4,100,5
85400,1001035487,6,4,100,5
85401,1001035488,6,4,100,5
85402,1001035489,6,4,100,5
85403,1001035490,6,4,100,5
85404,1001035491,6,4,100,5
85405,1001035492,6,4,100,5
85406,1001035493,6,4,100,5
85407,1001035494,6,4,100,5
85408,1001035495,6,4,100,5
85409,1001035496,6,4,100,5
85410,1001035497,6,4,100,5
85411,1001035498,6,4,100,5
85412,1001035499,6,4,100,5
85413,1001035500,6,4,100,5
85414,1001035501,6,4,100,5
85415,1001035502,6,4,100,5
85416,1001035503,6,4,100,5
85417,1001035504,6,4,100,5
85418,1001035505,6,4,100,5
85419,1001035506,6,4,100,5
85420,1001035507,6,4,100,5
85421,1001035508,6,4,100,5
85422,1001035509,6,4,100,5
85423,1001035510,6,4,100,5
85424,1001035511,6,4,100,5
85425,1001035512,6,4,100,5
85426,1001035513,6,4,100,5
85427,1001035514,6,4,100,5
85428,1001035515,6,4,100,5
85429,1001035516,6,4,100,5
85430,1001035517,6,4,100,5
85431,1001035518,6,4,100,5
85432,1001035519,6,4,100,5
85433,1001035520,6,4,100,5
85434,1001035521,6,4,100,5
85435,1001035522,6,4,100,5
85436,1001035523,6,4,100,5
85437,1001035524,6,4,100,5
85438,1001035525,6,4,100,5
85439,1001035526,6,4,100,5
85440,1001035527,6,4,100,5
85441,1001035528,6,4,100,5
85442,1001035529,6,4,100,5
85443,1001035530,6,4,100,5
85444,1001035531,6,4,100,5
85445,1001035532,6,4,100,5
85446,1001035533,6,4,100,5
85447,1001035534,6,4,100,5
85448,1001035535,6,4,100,5
85449,1001035536,6,4,100,5
85450,1001035537,6,4,100,5
85451,1001035538,6,4,100,5
85452,1001035539,6,4,100,5
85453,1001035540,6,4,100,5
85454,1001035541,6,4,100,5
85455,1001035542,6,4,100,5
85456,1001035543,6,4,100,5
85457,1001035544,6,4,100,5
85458,1001035545,6,4,100,5
85459,1001035546,6,4,100,5
85460,1001035547,6,4,100,5
85461,1001035548,6,4,100,5
85462,1001035549,6,4,100,5
85463,1001035550,6,4,100,5
85464,1001035551,6,4,100,5
85465,1001035552,6,4,100,5
85466,1001035553,6,4,100,5
85467,1001035554,6,4,100,5
85468,1001035555,6,4,100,5
85469,1001035556,6,4,100,5
85470,1001035557,6,4,100,5
85471,1001035558,6,4,100,5
85472,1001035559,6,4,100,5
85473,1001035560,6,4,100,5
85474,1001035561,6,4,100,5
85475,1001035562,6,4,100,5
85476,1001035563,6,4,100,5
85477,1001035564,6,4,100,5
85478,1001035565,6,4,100,5
85479,1001035566,6,4,100,5
85480,1001035567,6,4,100,5
85481,1001035568,6,4,100,5
85482,1001035569,6,4,100,5
85483,1001035570,6,4,100,5
85484,1001035571,6,4,100,5
85485,1001035572,6,4,100,5
85486,1001035573,6,4,100,5
85487,1001035574,6,4,100,5
85488,1001035575,6,4,100,5
85489,1001035576,6,4,100,5
85490,1001035577,6,4,100,5
85491,1001035578,6,4,100,5
